,track,centroid-0,centroid-1,frame,centroid-weighted-0,centroid-weighted-1
192,213,275.78,295.0111111111111,0,275.78,295.0111111111111
193,214,320.546955624355,292.21671826625385,0,320.546955624355,292.21671826625385
194,215,56.91619047619048,294.4114285714286,0,56.91619047619048,294.4114285714286
195,216,86.23801652892563,294.9884297520661,0,86.23801652892563,294.9884297520661
196,217,201.76274944567626,293.28824833702885,0,201.76274944567626,293.28824833702885
197,218,229.5939393939394,296.6545454545454,0,229.5939393939394,296.6545454545454
198,219,370.74432989690723,299.57113402061856,0,370.74432989690723,299.57113402061856
199,220,401.3201219512195,299.9481707317073,0,401.3201219512195,299.9481707317073
200,221,122.91283292978208,299.62953995157386,0,122.91283292978208,299.62953995157386
201,223,29.8025641025641,304.4923076923077,0,29.8025641025641,304.4923076923077
202,224,243.91038961038961,306.82337662337665,0,243.91038961038961,306.82337662337665
203,225,262.43589743589746,305.6717948717949,0,262.43589743589746,305.6717948717949
204,226,350.1937716262976,305.3044982698962,0,350.1937716262976,305.3044982698962
205,227,140.47969052224371,308.52998065764024,0,140.47969052224371,308.52998065764024
206,228,209.86472148541114,308.7771883289125,0,209.86472148541114,308.7771883289125
207,229,443.50931677018633,309.9968944099379,0,443.50931677018633,309.9968944099379
208,230,299.6967213114754,310.2827868852459,0,299.6967213114754,310.2827868852459
209,231,164.76072607260727,310.95544554455444,0,164.76072607260727,310.95544554455444
210,232,395.4593908629442,317.33502538071065,0,395.4593908629442,317.33502538071065
211,233,422.08099173553717,316.90413223140496,0,422.08099173553717,316.90413223140496
212,234,92.4167916041979,315.85307346326834,0,92.4167916041979,315.85307346326834
213,235,184.47087378640776,318.19174757281553,0,184.47087378640776,318.19174757281553
214,236,66.1,317.3205128205128,0,66.1,317.3205128205128
215,237,330.2870493991989,321.08144192256344,0,330.2870493991989,321.08144192256344
216,238,282.78024193548384,324.2943548387097,0,282.78024193548384,324.2943548387097
217,239,42.274294670846395,323.30721003134795,0,42.274294670846395,323.30721003134795
218,240,118.38377192982456,322.80263157894734,0,118.38377192982456,322.80263157894734
219,241,378.00621118012424,323.8198757763975,0,378.00621118012424,323.8198757763975
220,242,217.8176583493282,326.7370441458733,0,217.8176583493282,326.7370441458733
221,243,256.34501347708897,331.489218328841,0,256.34501347708897,331.489218328841
222,244,151.74537695590328,331.97866287339974,0,151.74537695590328,331.97866287339974
223,245,413.5950920245399,335.840490797546,0,413.5950920245399,335.840490797546
224,246,310.72347826086957,337.0886956521739,0,310.72347826086957,337.0886956521739
225,247,362.041958041958,333.4475524475524,0,362.041958041958,333.4475524475524
226,248,195.5322033898305,337.99830508474577,0,195.5322033898305,337.99830508474577
227,249,60.0546875,336.53125,0,60.0546875,336.53125
228,250,84.8804347826087,337.1222826086956,0,84.8804347826087,337.1222826086956
229,251,273.87543252595157,342.47058823529414,0,273.87543252595157,342.47058823529414
230,252,30.63030303030303,343.6212121212121,0,30.63030303030303,343.6212121212121
231,253,229.82203389830508,341.5063559322034,0,229.82203389830508,341.5063559322034
232,254,338.59623733719246,346.0014471780029,0,338.59623733719246,346.0014471780029
233,255,103.96129032258065,346.6241935483871,0,103.96129032258065,346.6241935483871
234,256,125.23605150214593,346.1695278969957,0,125.23605150214593,346.1695278969957
235,257,399.3954081632653,351.03826530612247,0,399.3954081632653,351.03826530612247
236,258,66.73267326732673,350.7029702970297,0,66.73267326732673,350.7029702970297
237,259,433.98536585365855,347.89268292682925,0,433.98536585365855,347.89268292682925
238,261,377.7569331158238,351.4600326264274,0,377.7569331158238,351.4600326264274
239,262,147.3509234828496,356.6662269129288,0,147.3509234828496,356.6662269129288
240,263,297.42828077314346,356.03051881993895,0,297.42828077314346,356.03051881993895
241,264,177.37193460490462,353.83651226158037,0,177.37193460490462,353.83651226158037
242,265,416.434988179669,361.78486997635935,0,416.434988179669,361.78486997635935
243,266,217.06613226452905,360.6492985971944,0,217.06613226452905,360.6492985971944
244,267,262.4178628389155,362.2631578947368,0,262.4178628389155,362.2631578947368
245,268,44.78928987194412,366.30267753201394,0,44.78928987194412,366.30267753201394
246,269,239.85769980506822,363.37231968810914,0,239.85769980506822,363.37231968810914
247,270,78.52304609218437,364.5831663326653,0,78.52304609218437,364.5831663326653
248,271,357.56216216216217,365.6918918918919,0,357.56216216216217,365.6918918918919
249,272,201.1931818181818,366.67329545454544,0,201.1931818181818,366.67329545454544
250,273,438.3862275449102,371.23353293413174,0,438.3862275449102,371.23353293413174
251,274,119.66374781085814,372.9316987740806,0,119.66374781085814,372.9316987740806
252,276,165.07158351409979,375.72017353579173,0,165.07158351409979,375.72017353579173
253,277,321.4372937293729,378.02805280528054,0,321.4372937293729,378.02805280528054
254,278,384.7109489051095,378.0335766423358,0,384.7109489051095,378.0335766423358
255,279,93.95035460992908,379.72198581560286,0,93.95035460992908,379.72198581560286
256,280,301.3394919168591,381.96535796766744,0,301.3394919168591,381.96535796766744
257,281,406.33109619686803,382.1454138702461,0,406.33109619686803,382.1454138702461
258,282,202.05109489051094,385.5936739659367,0,202.05109489051094,385.5936739659367
259,283,340.5656108597285,383.29562594268475,0,340.5656108597285,383.29562594268475
260,284,264.4813953488372,386.6,0,264.4813953488372,386.6
261,285,141.63093145869948,387.3409490333919,0,141.63093145869948,387.3409490333919
262,286,184.45657568238212,388.35732009925556,0,184.45657568238212,388.35732009925556
263,287,282.8274706867672,386.8274706867672,0,282.8274706867672,386.8274706867672
264,289,227.84112149532712,388.5031152647975,0,227.84112149532712,388.5031152647975
265,290,251.89905362776025,397.4227129337539,0,251.89905362776025,397.4227129337539
266,291,425.09090909090907,395.1648690292758,0,425.09090909090907,395.1648690292758
267,292,363.8902953586498,394.20042194092827,0,363.8902953586498,394.20042194092827
268,293,34.64850427350427,389.38247863247864,0,34.64850427350427,389.38247863247864
269,294,75.11577181208054,393.96308724832215,0,75.11577181208054,393.96308724832215
270,295,161.3262599469496,396.14058355437663,0,161.3262599469496,396.14058355437663
271,296,178.1672131147541,406.7508196721312,0,178.1672131147541,406.7508196721312
272,297,107.17081850533808,400.3967971530249,0,107.17081850533808,400.3967971530249
273,298,400.72572402044295,404.4037478705281,0,400.72572402044295,404.4037478705281
274,299,327.76666666666665,405.4190476190476,0,327.76666666666665,405.4190476190476
275,300,236.13289760348584,409.68409586056646,0,236.13289760348584,409.68409586056646
276,301,55.220338983050844,405.6758474576271,0,55.220338983050844,405.6758474576271
277,302,212.45631067961165,408.99514563106794,0,212.45631067961165,408.99514563106794
278,303,351.5011709601874,412.40749414519905,0,351.5011709601874,412.40749414519905
279,304,295.75318066157763,408.93384223918576,0,295.75318066157763,408.93384223918576
280,305,129.99546142208774,408.72617246596064,0,129.99546142208774,408.72617246596064
281,306,270.78350515463916,414.25429553264604,0,270.78350515463916,414.25429553264604
282,307,77.55555555555556,416.91555555555556,0,77.55555555555556,416.91555555555556
283,309,153.05482717520857,426.76042908224076,0,153.05482717520857,426.76042908224076
284,310,313.6194895591647,419.1948955916473,0,313.6194895591647,419.1948955916473
285,311,373.5972738537794,419.74101610904586,0,373.5972738537794,419.74101610904586
286,312,27.392351274787536,419.4135977337111,0,27.392351274787536,419.4135977337111
287,313,195.9978947368421,419.98526315789474,0,195.9978947368421,419.98526315789474
288,314,178.39454094292805,427.83126550868485,0,178.39454094292805,427.83126550868485
289,315,403.6595041322314,428.44628099173553,0,403.6595041322314,428.44628099173553
290,316,113.88145896656535,424.7112462006079,0,113.88145896656535,424.7112462006079
291,317,252.29577464788733,430.8394366197183,0,252.29577464788733,430.8394366197183
292,318,430.4112627986348,429.8139931740614,0,430.4112627986348,429.8139931740614
293,319,334.1003787878788,428.8068181818182,0,334.1003787878788,428.8068181818182
294,320,297.13702623906704,430.4256559766764,0,297.13702623906704,430.4256559766764
295,321,129.741273100616,436.7084188911704,0,129.741273100616,436.7084188911704
296,322,100.54881266490766,431.75725593667545,0,100.54881266490766,431.75725593667545
297,323,385.88461538461536,437.53205128205127,0,385.88461538461536,437.53205128205127
298,324,217.3089430894309,433.43739837398374,0,217.3089430894309,433.43739837398374
299,325,80.94779116465864,436.82329317269074,0,80.94779116465864,436.82329317269074
300,326,49.57106598984772,433.52284263959393,0,49.57106598984772,433.52284263959393
301,329,314.8297213622291,444.5015479876161,0,314.8297213622291,444.5015479876161
302,332,332.46382978723403,79.07234042553192,0,332.46382978723403,79.07234042553192
303,333,190.31674208144796,253.70135746606334,0,190.31674208144796,253.70135746606334
304,334,309.5202312138728,81.2485549132948,0,309.5202312138728,81.2485549132948
305,335,98.37767220902613,269.2779097387173,0,98.37767220902613,269.2779097387173
306,339,435.4166666666667,17.619444444444444,1,435.4166666666667,17.619444444444444
307,10,350.4403892944039,20.744525547445257,1,350.4403892944039,20.744525547445257
308,340,96.7649667405765,18.097560975609756,1,96.7649667405765,18.097560975609756
309,341,73.00837520938023,25.055276381909547,1,73.00837520938023,25.055276381909547
310,12,262.84313725490193,23.342047930283226,1,262.84313725490193,23.342047930283226
311,13,49.35959595959596,22.292929292929294,1,49.35959595959596,22.292929292929294
312,14,118.30279898218829,22.557251908396946,1,118.30279898218829,22.557251908396946
313,15,313.3767772511848,23.09478672985782,1,313.3767772511848,23.09478672985782
314,16,236.044776119403,23.986222732491388,1,236.044776119403,23.986222732491388
315,17,395.9485294117647,26.05392156862745,1,395.9485294117647,26.05392156862745
316,18,289.4757709251101,29.537444933920703,1,289.4757709251101,29.537444933920703
317,19,419.28712871287127,33.94455445544555,1,419.28712871287127,33.94455445544555
318,20,161.9427966101695,28.22457627118644,1,161.9427966101695,28.22457627118644
319,342,371.496282527881,23.9275092936803,1,371.496282527881,23.9275092936803
320,343,385.72701949860726,43.43732590529248,1,385.72701949860726,43.43732590529248
321,22,212.39705882352942,36.42483660130719,1,212.39705882352942,36.42483660130719
322,23,325.15608919382504,42.56089193825043,1,325.15608919382504,42.56089193825043
323,25,355.6835748792271,40.929951690821255,1,355.6835748792271,40.929951690821255
324,26,185.83455882352942,34.43106617647059,1,185.83455882352942,34.43106617647059
325,27,277.34893617021277,46.84468085106383,1,277.34893617021277,46.84468085106383
326,28,90.69218989280245,43.206738131699844,1,90.69218989280245,43.206738131699844
327,29,53.58953722334004,46.17505030181086,1,53.58953722334004,46.17505030181086
328,31,234.2027833001988,48.47713717693837,1,234.2027833001988,48.47713717693837
329,32,302.8679245283019,48.322851153039835,1,302.8679245283019,48.322851153039835
330,33,443.0610687022901,48.099236641221374,1,443.0610687022901,48.099236641221374
331,34,153.34657039711192,43.931407942238266,1,153.34657039711192,43.931407942238266
332,35,113.52083333333333,48.53219696969697,1,113.52083333333333,48.53219696969697
333,36,29.75149105367793,53.785288270377734,1,29.75149105367793,53.785288270377734
334,37,136.88774193548386,43.726451612903226,1,136.88774193548386,43.726451612903226
335,38,350.2535211267606,56.69859154929578,1,350.2535211267606,56.69859154929578
336,39,402.76070038910507,55.702334630350194,1,402.76070038910507,55.702334630350194
337,40,256.44279661016947,55.24152542372882,1,256.44279661016947,55.24152542372882
338,41,66.1358024691358,57.52160493827161,1,66.1358024691358,57.52160493827161
339,42,373.6736842105263,59.713157894736845,1,373.6736842105263,59.713157894736845
340,344,420.34626038781164,58.59556786703601,1,420.34626038781164,58.59556786703601
341,345,438.1456953642384,63.264900662251655,1,438.1456953642384,63.264900662251655
342,44,187.52730696798494,62.1939736346516,1,187.52730696798494,62.1939736346516
343,45,161.1078431372549,64.09019607843138,1,161.1078431372549,64.09019607843138
344,346,333.0876623376623,58.80194805194805,1,333.0876623376623,58.80194805194805
345,347,318.3853383458647,73.59586466165413,1,318.3853383458647,73.59586466165413
346,47,61.482479784366575,74.64420485175202,1,61.482479784366575,74.64420485175202
347,49,124.13663366336634,68.60792079207921,1,124.13663366336634,68.60792079207921
348,50,353.5054347826087,73.17663043478261,1,353.5054347826087,73.17663043478261
349,348,85.02962962962962,65.75308641975309,1,85.02962962962962,65.75308641975309
350,349,96.36616161616162,76.57575757575758,1,96.36616161616162,76.57575757575758
351,52,275.6171875,68.6703125,1,275.6171875,68.6703125
352,53,196.0961887477314,76.8983666061706,1,196.0961887477314,76.8983666061706
353,54,389.5435606060606,76.98106060606061,1,389.5435606060606,76.98106060606061
354,55,223.69618949536562,72.24819773429454,1,223.69618949536562,72.24819773429454
355,350,40.407155025553664,76.4855195911414,1,40.407155025553664,76.4855195911414
356,58,295.1085409252669,81.20640569395017,1,295.1085409252669,81.20640569395017
357,59,366.98730964467006,84.30964467005076,1,366.98730964467006,84.30964467005076
358,60,247.66666666666666,82.04722222222222,1,247.66666666666666,82.04722222222222
359,61,144.2512077294686,83.99194847020934,1,144.2512077294686,83.99194847020934
360,62,425.2293986636971,81.95768374164811,1,425.2293986636971,81.95768374164811
361,63,172.2317518248175,92.21350364963503,1,172.2317518248175,92.21350364963503
362,64,405.63238512035014,89.13566739606127,1,405.63238512035014,89.13566739606127
363,65,112.1511879049676,89.67386609071275,1,112.1511879049676,89.67386609071275
364,67,334.62213740458014,95.00381679389314,1,334.62213740458014,95.00381679389314
365,352,75.18438177874187,91.90238611713666,1,75.18438177874187,91.90238611713666
366,353,60.35149863760218,102.05722070844686,1,60.35149863760218,102.05722070844686
367,69,202.14586466165414,98.91127819548872,1,202.14586466165414,98.91127819548872
368,354,269.9841628959276,91.2579185520362,1,269.9841628959276,91.2579185520362
